code_postal,bureau_postal,localite,delegation,gouvernorat,region,aliases,source,confidence
4192,JALEL,JALEL,BEN GUERDANE,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4193,JEMILA,JEMILA,BEN GUERDANE,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4160,NEFFATIA,NEFFATIA,BEN GUERDANE,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4160,OUED ERRABAYA,OUED ERRABAYA,BEN GUERDANE,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4183,OUERSNIA,OUERSNIA,BEN GUERDANE,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4153,RAS JEDIR,RAS JEDIR,BEN GUERDANE,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4160,SAYAH,SAYAH,BEN GUERDANE,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4160,TABAI,TABAI,BEN GUERDANE,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4151,BATTOUMA,BATTOUMA,BENI KHEDACHE,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4110,BENI KHEDACHE,BENI KHEDACHE,BENI KHEDACHE,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4159,CHOUAMEKH,CHOUAMEKH,BENI KHEDACHE,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4110,CITE ENNOUR,CITE ENNOUR,BENI KHEDACHE,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4110,CITE ERRIADH,CITE ERRIADH,BENI KHEDACHE,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4110,CITE ETTAHRIR,CITE ETTAHRIR,BENI KHEDACHE,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4110,CITE EZZOUHOUR,CITE EZZOUHOUR,BENI KHEDACHE,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4110,CITE IBN KHALDOUN,CITE IBN KHALDOUN,BENI KHEDACHE,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4110,CITE SIDI MANSOUR,CITE SIDI MANSOUR,BENI KHEDACHE,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4151,EDDIKHILA,EDDIKHILA,BENI KHEDACHE,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4151,EL BEHIRA,EL BEHIRA,BENI KHEDACHE,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4151,FOUM ENNAGUEB,FOUM ENNAGUEB,BENI KHEDACHE,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4132,HALG JEMAL,HALG JEMAL,BENI KHEDACHE,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4110,KSAR EL HALLOUF,KSAR EL HALLOUF,BENI KHEDACHE,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4122,KSAR EL JIRA,KSAR EL JIRA,BENI KHEDACHE,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4110,KSAR EL KHERACHFA,KSAR EL KHERACHFA,BENI KHEDACHE,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4151,KSAR JEDID,KSAR JEDID,BENI KHEDACHE,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4110,KSAR JOUAMAA,KSAR JOUAMAA,BENI KHEDACHE,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4151,KSAR KRIKRIA,KSAR KRIKRIA,BENI KHEDACHE,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4112,OUERJIJENE,OUERJIJENE,BENI KHEDACHE,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4110,ZAMMOUR,ZAMMOUR,BENI KHEDACHE,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4180,BAZIM,BAZIM,HOUMET ESSOUK,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4180,CITE BEN ISSA,CITE BEN ISSA,HOUMET ESSOUK,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4180,CITE BOU OKKAZINE,CITE BOU OKKAZINE,HOUMET ESSOUK,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4185,CITE DE LA DOUANE,CITE DE LA DOUANE,HOUMET ESSOUK,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4180,CITE DE LA POLICE,CITE DE LA POLICE,HOUMET ESSOUK,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4180,CITE DES ENSEIGNANTS,CITE DES ENSEIGNANTS,HOUMET ESSOUK,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4180,CITE ERRIADH,CITE ERRIADH,HOUMET ESSOUK,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4180,CITE JOUAMAA,CITE JOUAMAA,HOUMET ESSOUK,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4180,CITE OUVRIERE 1,CITE OUVRIERE 1,HOUMET ESSOUK,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4180,CITE OUVRIERE 2,CITE OUVRIERE 2,HOUMET ESSOUK,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4180,CITE POPULAIRE,CITE POPULAIRE,HOUMET ESSOUK,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4180,CITE SIDI EL BAHRI,CITE SIDI EL BAHRI,HOUMET ESSOUK,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4185,CITE SIDI ZAIED,CITE SIDI ZAIED,HOUMET ESSOUK,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4146,CITE SNIT,CITE SNIT,HOUMET ESSOUK,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4146,ERRIADH,ERRIADH,HOUMET ESSOUK,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4180,FATOU,FATOU,HOUMET ESSOUK,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4156,GHIZEN,GHIZEN,HOUMET ESSOUK,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4195,GUECHIINE,GUECHIINE,HOUMET ESSOUK,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4180,HACHENE,HACHENE,HOUMET ESSOUK,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4146,HOUMET LARBEH,HOUMET LARBEH,HOUMET ESSOUK,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4180,JERBA,JERBA,HOUMET ESSOUK,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4120,JERBA AEROPORT,JERBA AEROPORT,HOUMET ESSOUK,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4115,MELLITA JERBA,MELLITA JERBA,HOUMET ESSOUK,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4186,MEZRAYA,MEZRAYA,HOUMET ESSOUK,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4123,OUALEGH,OUALEGH,HOUMET ESSOUK,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4182,SARANDI,SARANDI,HOUMET ESSOUK,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4136,SEDGHIANE,SEDGHIANE,HOUMET ESSOUK,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4179,SIDI MEHREZ,SIDI MEHREZ,HOUMET ESSOUK,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4190,SIDI ZAIED,SIDI ZAIED,HOUMET ESSOUK,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4185,SOUANI,SOUANI,HOUMET ESSOUK,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4100,CITE EL KHRACHFA,CITE EL KHRACHFA,MEDENINE NORD,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4100,CITE ENNOUR,CITE ENNOUR,MEDENINE NORD,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4100,CITE EZZOUHOUR,CITE EZZOUHOUR,MEDENINE NORD,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4100,CITE HADDADA,CITE HADDADA,MEDENINE NORD,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4100,CITE JOUAMAA,CITE JOUAMAA,MEDENINE NORD,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4100,CITE NOUVELLE,CITE NOUVELLE,MEDENINE NORD,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4100,CITE SIDI EZZITOUNI,CITE SIDI EZZITOUNI,MEDENINE NORD,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4121,KOUTINE,KOUTINE,MEDENINE NORD,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4130,MEDENINE EL JEDIDA,MEDENINE EL JEDIDA,MEDENINE NORD,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4142,MEDENINE EL MAARIFA,MEDENINE EL MAARIFA,MEDENINE NORD,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4111,OUM ETTAMAR,OUM ETTAMAR,MEDENINE NORD,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4100,AMRA NOUVELLE,AMRA NOUVELLE,MEDENINE SUD,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4100,BENI GHEZEYEL,BENI GHEZEYEL,MEDENINE SUD,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4141,BOU GHRARA,BOU GHRARA,MEDENINE SUD,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4100,CITE CHERAIHA,CITE CHERAIHA,MEDENINE SUD,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4100,CITE DES ABRICOTS,CITE DES ABRICOTS,MEDENINE SUD,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4100,CITE EL AHRAS,CITE EL AHRAS,MEDENINE SUD,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4100,CITE ENNACIM,CITE ENNACIM,MEDENINE SUD,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4100,CITE ERRAJA,CITE ERRAJA,MEDENINE SUD,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4100,CITE GAMMOUDI CHEREF,CITE GAMMOUDI CHEREF,MEDENINE SUD,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4100,CITE TOUTA,CITE TOUTA,MEDENINE SUD,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4100,EL AMRA,EL AMRA,MEDENINE SUD,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4143,EL MAGHRAOUIA,EL MAGHRAOUIA,MEDENINE SUD,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4100,ESSAADANE,ESSAADANE,MEDENINE SUD,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4131,HASSI AMOR,HASSI AMOR,MEDENINE SUD,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4100,MEDENINE,MEDENINE,MEDENINE SUD,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4127,MEDENINE PERSEVERANCE,MEDENINE PERSEVERANCE,MEDENINE SUD,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4100,OUED ESSEDER,OUED ESSEDER,MEDENINE SUD,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4100,SOUITIR,SOUITIR,MEDENINE SUD,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4100,TAJERJIMET,TAJERJIMET,MEDENINE SUD,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4100,TOUICHA,TOUICHA,MEDENINE SUD,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4116,AGHIR,AGHIR,MIDOUN,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4176,ARKOU,ARKOU,MIDOUN,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4126,BENI MAAGUEL,BENI MAAGUEL,MIDOUN,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4145,CEDOUIKECHE,CEDOUIKECHE,MIDOUN,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4199,DAR JERBA,DAR JERBA,MIDOUN,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4116,EL HADADDA,EL HADADDA,MIDOUN,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4145,EL KRACHOUA,EL KRACHOUA,MIDOUN,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4175,EL MAY,EL MAY,MIDOUN,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4175,HOUMET HAZEM,HOUMET HAZEM,MIDOUN,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4116,JAMAA EL GAIED,JAMAA EL GAIED,MIDOUN,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4116,KHAZROUN,KHAZROUN,MIDOUN,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4165,MAHBOUBINE,MAHBOUBINE,MIDOUN,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4116,MIDOUN,MIDOUN,MIDOUN,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4145,OUERSIGHEN,OUERSIGHEN,MIDOUN,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4113,OULED AMOR,OULED AMOR,MIDOUN,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4133,ROBBANA,ROBBANA,MIDOUN,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4116,SAYAGH,SAYAGH,MIDOUN,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4116,SIDI YATI,SIDI YATI,MIDOUN,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4145,TAFARTAST,TAFARTAST,MIDOUN,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4145,TOMOGRET,TOMOGRET,MIDOUN,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4116,ZONE HOTELIERE,ZONE HOTELIERE,MIDOUN,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4191,BEDOUI,BEDOUI,SIDI MAKHLOUF,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4191,CITE 9 AVRIL,CITE 9 AVRIL,SIDI MAKHLOUF,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4181,EL BAYAZ,EL BAYAZ,SIDI MAKHLOUF,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4181,EL GHABBAY,EL GHABBAY,SIDI MAKHLOUF,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4191,EL GOSBA,EL GOSBA,SIDI MAKHLOUF,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4191,EL GRINE,EL GRINE,SIDI MAKHLOUF,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4191,EL MORRA,EL MORRA,SIDI MAKHLOUF,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4181,ERRAGOUBA,ERRAGOUBA,SIDI MAKHLOUF,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4181,ERRAGOUBA EL GHARBIA,ERRAGOUBA EL GHARBIA,SIDI MAKHLOUF,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4117,JORF,JORF,SIDI MAKHLOUF,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4191,SIDI MAKHLOUF,SIDI MAKHLOUF,SIDI MAKHLOUF,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4170,BENI FETAIEL,BENI FETAIEL,ZARZIS,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4170,BOU JLIDA,BOU JLIDA,ZARZIS,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4170,BOU TEFFAHA,BOU TEFFAHA,ZARZIS,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4134,CHAMMAKH,CHAMMAKH,ZARZIS,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4173,CITE BENI FETAIEL 1,CITE BENI FETAIEL 1,ZARZIS,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4173,CITE BENI FETAIEL 2,CITE BENI FETAIEL 2,ZARZIS,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4170,CITE CHOKRBANE,CITE CHOKRBANE,ZARZIS,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4170,CITE DARB EL BAB,CITE DARB EL BAB,ZARZIS,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4134,CITE EL KRIBA,CITE EL KRIBA,ZARZIS,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4173,CITE EL MANSOURA,CITE EL MANSOURA,ZARZIS,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4170,CITE KSAR OULED MHAMED,CITE KSAR OULED MHAMED,ZARZIS,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4170,CITE KSAR OULED SAID,CITE KSAR OULED SAID,ZARZIS,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4134,CITE POPULAIRE,CITE POPULAIRE,ZARZIS,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4173,CITE SANGHO,CITE SANGHO,ZARZIS,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4170,CITE SIDI EL KEBIR,CITE SIDI EL KEBIR,ZARZIS,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4173,CITE SIDI SAAD,CITE SIDI SAAD,ZARZIS,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4134,CITE ZRIG,CITE ZRIG,ZARZIS,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4154,EL GHRABATE,EL GHRABATE,ZARZIS,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4124,EL HICHEM,EL HICHEM,ZARZIS,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4134,EL KHRIBA,EL KHRIBA,ZARZIS,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4170,EL MARATHIA,EL MARATHIA,ZARZIS,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4144,EL MOUENSA,EL MOUENSA,ZARZIS,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4114,ERRAJA,ERRAJA,ZARZIS,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4164,GRIBIS,GRIBIS,ZARZIS,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4194,HAMADI EL GUEBLI,HAMADI EL GUEBLI,ZARZIS,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4174,HASSI JERBI,HASSI JERBI,ZARZIS,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4172,JEDARIA,JEDARIA,ZARZIS,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4170,KAOUI EL KADIR,KAOUI EL KADIR,ZARZIS,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4170,KHAOUI EL GHEDIR,KHAOUI EL GHEDIR,ZARZIS,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4170,KSAR EZZAOUIA,KSAR EZZAOUIA,ZARZIS,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4173,LELLA MARIEM,LELLA MARIEM,ZARZIS,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4170,OUGLET SOUIHEL,OUGLET SOUIHEL,ZARZIS,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4173,OULED ABDENNEBI,OULED ABDENNEBI,ZARZIS,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4170,RAS EDHAHRA,RAS EDHAHRA,ZARZIS,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4170,SAHBI,SAHBI,ZARZIS,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4170,SANCHOU,SANCHOU,ZARZIS,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4173,SOUIHEL,SOUIHEL,ZARZIS,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4170,ZARZIS,ZARZIS,ZARZIS,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
4137,ZARZIS ZONE FRANCHE,ZARZIS ZONE FRANCHE,ZARZIS,MEDENINE,SUD EST,,POSTE_TN_PUBLIC_LIST,HIGH
5090,BAGHDADI,BAGHDADI,BEKALTA,MONASTIR,CENTRE EST,,POSTE_TN_PUBLIC_LIST,HIGH
5090,BEKALTA,BEKALTA,BEKALTA,MONASTIR,CENTRE EST,,POSTE_TN_PUBLIC_LIST,HIGH
5091,CHARAF,CHARAF,BEKALTA,MONASTIR,CENTRE EST,,POSTE_TN_PUBLIC_LIST,HIGH
5090,CITE EL BASSATINE,CITE EL BASSATINE,BEKALTA,MONASTIR,CENTRE EST,,POSTE_TN_PUBLIC_LIST,HIGH
5090,CITE EL IZDIHAR,CITE EL IZDIHAR,BEKALTA,MONASTIR,CENTRE EST,,POSTE_TN_PUBLIC_LIST,HIGH
5090,CITE NOUVELLE,CITE NOUVELLE,BEKALTA,MONASTIR,CENTRE EST,,POSTE_TN_PUBLIC_LIST,HIGH
5092,EL BEHIRA,EL BEHIRA,BEKALTA,MONASTIR,CENTRE EST,,POSTE_TN_PUBLIC_LIST,HIGH
5090,GUEALLA,GUEALLA,BEKALTA,MONASTIR,CENTRE EST,,POSTE_TN_PUBLIC_LIST,HIGH
5090,OULED HEDDA,OULED HEDDA,BEKALTA,MONASTIR,CENTRE EST,,POSTE_TN_PUBLIC_LIST,HIGH
5090,OULED ISSA,OULED ISSA,BEKALTA,MONASTIR,CENTRE EST,,POSTE_TN_PUBLIC_LIST,HIGH
5090,OULED TOUIBI,OULED TOUIBI,BEKALTA,MONASTIR,CENTRE EST,,POSTE_TN_PUBLIC_LIST,HIGH
5090,ZEBID,ZEBID,BEKALTA,MONASTIR,CENTRE EST,,POSTE_TN_PUBLIC_LIST,HIGH
5021,BEMBLA,BEMBLA,BEMBLA,MONASTIR,CENTRE EST,,POSTE_TN_PUBLIC_LIST,HIGH
5022,CITE 2 MARS,CITE 2 MARS,BEMBLA,MONASTIR,CENTRE EST,,POSTE_TN_PUBLIC_LIST,HIGH
5022,CITE EL JAZIA,CITE EL JAZIA,BEMBLA,MONASTIR,CENTRE EST,,POSTE_TN_PUBLIC_LIST,HIGH
5021,CITE EL KHADHRA,CITE EL KHADHRA,BEMBLA,MONASTIR,CENTRE EST,,POSTE_TN_PUBLIC_LIST,HIGH
5021,CITE EL MANDRA,CITE EL MANDRA,BEMBLA,MONASTIR,CENTRE EST,,POSTE_TN_PUBLIC_LIST,HIGH
5021,CITE ENNABKA,CITE ENNABKA,BEMBLA,MONASTIR,CENTRE EST,,POSTE_TN_PUBLIC_LIST,HIGH
5021,CITE POPULAIRE,CITE POPULAIRE,BEMBLA,MONASTIR,CENTRE EST,,POSTE_TN_PUBLIC_LIST,HIGH
5022,CITE SOUIHRIA,CITE SOUIHRIA,BEMBLA,MONASTIR,CENTRE EST,,POSTE_TN_PUBLIC_LIST,HIGH
5032,MAZDOUR,MAZDOUR,BEMBLA,MONASTIR,CENTRE EST,,POSTE_TN_PUBLIC_LIST,HIGH
5076,MENARA,MENARA,BEMBLA,MONASTIR,CENTRE EST,,POSTE_TN_PUBLIC_LIST,HIGH
5022,MENZEL ENNOUR,MENZEL ENNOUR,BEMBLA,MONASTIR,CENTRE EST,,POSTE_TN_PUBLIC_LIST,HIGH
5036,MENZEL HARB,MENZEL HARB,BEMBLA,MONASTIR,CENTRE EST,,POSTE_TN_PUBLIC_LIST,HIGH
5062,AMIRAT HATEM,AMIRAT HATEM,BENI HASSEN,MONASTIR,CENTRE EST,,POSTE_TN_PUBLIC_LIST,HIGH
5014,BENI HASSEN,BENI HASSEN,BENI HASSEN,MONASTIR,CENTRE EST,,POSTE_TN_PUBLIC_LIST,HIGH
5014,CITE ETTAHRIR,CITE ETTAHRIR,BENI HASSEN,MONASTIR,CENTRE EST,,POSTE_TN_PUBLIC_LIST,HIGH
5026,GHENADA,GHENADA,BENI HASSEN,MONASTIR,CENTRE EST,,POSTE_TN_PUBLIC_LIST,HIGH
5043,BIR TAIEB,BIR TAIEB,JEMMAL,MONASTIR,CENTRE EST,,POSTE_TN_PUBLIC_LIST,HIGH
5020,CITE COMMERCIALE 1,CITE COMMERCIALE 1,JEMMAL,MONASTIR,CENTRE EST,,POSTE_TN_PUBLIC_LIST,HIGH
5020,CITE COMMERCIALE 2,CITE COMMERCIALE 2,JEMMAL,MONASTIR,CENTRE EST,,POSTE_TN_PUBLIC_LIST,HIGH
5020,CITE EL AMEN,CITE EL AMEN,JEMMAL,MONASTIR,CENTRE EST,,POSTE_TN_PUBLIC_LIST,HIGH
5020,CITE EL BASSATINE1,CITE EL BASSATINE1,JEMMAL,MONASTIR,CENTRE EST,,POSTE_TN_PUBLIC_LIST,HIGH
5020,CITE EL BASSATINE2,CITE EL BASSATINE2,JEMMAL,MONASTIR,CENTRE EST,,POSTE_TN_PUBLIC_LIST,HIGH
5020,CITE EL FATEH,CITE EL FATEH,JEMMAL,MONASTIR,CENTRE EST,,POSTE_TN_PUBLIC_LIST,HIGH
5020,CITE EL INTILAKA,CITE EL INTILAKA,JEMMAL,MONASTIR,CENTRE EST,,POSTE_TN_PUBLIC_LIST,HIGH
