code_postal,bureau_postal,localite,delegation,gouvernorat,region,pays,aliases,source,confidence
6043,,LAFFAM,NOUVELLE MATMAT,GABES,SUD EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
6043,,OUED EL HARIKA,NOUVELLE MATMAT,GABES,SUD EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
6043,,ZATEN BENI ZELTEN,NOUVELLE MATMAT,GABES,SUD EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
6043,,ZATEN HADDEJ,NOUVELLE MATMAT,GABES,SUD EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
6044,,BOU SBAH,NOUVELLE MATMAT,GABES,SUD EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
6044,,CHOBET CHEMLALI,NOUVELLE MATMAT,GABES,SUD EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
6044,,CITE EDECHAICHA,NOUVELLE MATMAT,GABES,SUD EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
6044,,CITE EL IZDIHAR,NOUVELLE MATMAT,GABES,SUD EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
6044,,CITE GUEDOUALA,NOUVELLE MATMAT,GABES,SUD EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
6044,,CITE OULED SLAMA,NOUVELLE MATMAT,GABES,SUD EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
6044,,DHOKARA,NOUVELLE MATMAT,GABES,SUD EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
6044,,DOUIOUIRA,NOUVELLE MATMAT,GABES,SUD EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
6044,,NOUVELLE MATMATA,NOUVELLE MATMAT,GABES,SUD EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
6045,,TOUJANE,MARETH,GABES,SUD EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
6046,,SIDI TOUATI,MARETH,GABES,SUD EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
6051,,NAHAL,GABES OUEST,GABES,SUD EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
6052,,CITE ENNACIM,EL METOUIA,GABES,SUD EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
6052,,CITE ESSALEM,EL METOUIA,GABES,SUD EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
6052,,CITE KHEIREDDINE,EL METOUIA,GABES,SUD EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
6052,,EL MIDA,EL METOUIA,GABES,SUD EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
6052,,OUALI,EL METOUIA,GABES,SUD EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
6052,,OUDHREF,EL METOUIA,GABES,SUD EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
6054,,TAMEZRAT,MATMATA,GABES,SUD EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
6055,,DEKHILET TOUJANE,MARETH,GABES,SUD EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
6056,,EZZERKINE,MARETH,GABES,SUD EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
6060,,EL HAMMA SUD,EL HAMMA,GABES,SUD EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
6061,,CHATT ESSALEM,GABES MEDINA,GABES,SUD EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
6061,,CITE 26-26,GABES MEDINA,GABES,SUD EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
6061,,CITE EL BLED,GABES MEDINA,GABES,SUD EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
6061,,CITE EL FTARCHA,GABES MEDINA,GABES,SUD EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
6062,,BENI GHILOUF,EL HAMMA,GABES,SUD EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
6070,,BOU DHAFER,MATMATA,GABES,SUD EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
6070,,CHOUABET ESMAALA,MATMATA,GABES,SUD EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
6070,,CITE EL AZEZNA,MATMATA,GABES,SUD EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
6070,,CITE HAFI RASSA,MATMATA,GABES,SUD EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
6070,,CITE HEDI CHAKER,MATMATA,GABES,SUD EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
6070,,CITE INDEPENDANCE,MATMATA,GABES,SUD EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
6070,,CITE MOHAMED ALI,MATMATA,GABES,SUD EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
6070,,CITE RAS EL OUED,MATMATA,GABES,SUD EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
6070,,HADDEJ,MATMATA,GABES,SUD EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
6070,,KSAR BENI AISSA,MATMATA,GABES,SUD EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
6070,,MATMATA,MATMATA,GABES,SUD EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
6070,,TAOUJOUT,MATMATA,GABES,SUD EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
6070,,TIJMA,MATMATA,GABES,SUD EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
6070,,ZRIBA,MATMATA,GABES,SUD EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
6071,,GABES PORT,GABES MEDINA,GABES,SUD EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
6072,,CITE AFH,GABES SUD,GABES,SUD EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
6072,,CITE EL AHRACH,GABES SUD,GABES,SUD EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
6072,,CITE EL GUEFERCHA,GABES SUD,GABES,SUD EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
6072,,CITE SNIT,GABES SUD,GABES,SUD EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
6072,,CITE SPROLS,GABES SUD,GABES,SUD EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
6072,,ZRIG,GABES SUD,GABES,SUD EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
6080,,ANCIEN BLED,MARETH,GABES,SUD EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
6080,,AZEIZA,MARETH,GABES,SUD EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
6080,,BETAHRA SUD,MARETH,GABES,SUD EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
6080,,BRAOUKA,MARETH,GABES,SUD EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
6080,,CITE COMMERCIALE,MARETH,GABES,SUD EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
6080,,CITE DEBABA,MARETH,GABES,SUD EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
6080,,CITE EL AMEL,MARETH,GABES,SUD EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
6080,,CITE EL ARGOUB,MARETH,GABES,SUD EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
6080,,CITE EL CHARFIA,MARETH,GABES,SUD EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
6080,,CITE EL GHARDEK2,MARETH,GABES,SUD EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
6080,,CITE EL GHARDEK3,MARETH,GABES,SUD EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
6080,,CITE EL HAFAYA,MARETH,GABES,SUD EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
6080,,CITE EL KRIBIA,MARETH,GABES,SUD EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
6080,,CITE EL MASLA,MARETH,GABES,SUD EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
6080,,CITE EL MELAYHA,MARETH,GABES,SUD EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
6080,,CITE ENNOUZHA,MARETH,GABES,SUD EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
6080,,CITE GARDE NATIONALE,MARETH,GABES,SUD EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
6080,,CITE SNIT,MARETH,GABES,SUD EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
6080,,EL AKHMES,MARETH,GABES,SUD EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
6080,,EL FRADA,MARETH,GABES,SUD EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
6080,,EL KAOUAKBA,MARETH,GABES,SUD EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
6080,,GRAA BEIRI,MARETH,GABES,SUD EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
6080,,MARETH,MARETH,GABES,SUD EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
6080,,MAZRAA BEN SLAMA,MARETH,GABES,SUD EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
6080,,MEJNI,MARETH,GABES,SUD EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
6080,,OUED EL GHIRANE,MARETH,GABES,SUD EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
6080,,OURIFEN,MARETH,GABES,SUD EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
6080,,ZMORTEN,MARETH,GABES,SUD EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
6081,,BETAHRA,MARETH,GABES,SUD EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
6089,,METOUIA EL MAYA,EL METOUIA,GABES,SUD EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
6092,,BECHIMA,EL HAMMA,GABES,SUD EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
6095,,CHENCHOU,EL HAMMA,GABES,SUD EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
6099,,GABES EL HIDAYA,GABES MEDINA,GABES,SUD EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2100,,CITE BAYECH,GAFSA SUD,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2100,,CITE CHERIF,GAFSA SUD,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2100,,CITE DES JEUNES,GAFSA SUD,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2100,,CITE DES JEUNES 1,GAFSA SUD,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2100,,CITE DES JEUNES 2,GAFSA SUD,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2100,,CITE EL AFRANE,GAFSA SUD,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2100,,CITE EL KAOUAFEL 1,GAFSA SUD,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2100,,CITE EL KAOUAFEL 2,GAFSA SUD,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2100,,CITE EL KITNA,GAFSA SUD,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2100,,CITE EL MOULA,GAFSA SUD,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2100,,CITE ENNOUHOUDH,GAFSA SUD,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2100,,CITE GARDE NATIONALE,GAFSA SUD,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2100,,CITE INDUSTRIELLE,GAFSA SUD,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2100,,EL GARIA,GAFSA SUD,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2100,,GAFSA,GAFSA SUD,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2110,,CITE DE LA FRATERNITE,MOULARES,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2110,,CITE DE LA GARE,MOULARES,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2110,,CITE DE LE LIBERTE,MOULARES,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2110,,CITE DES JEUNES,MOULARES,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2110,,CITE DES OUVRIERS,MOULARES,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2110,,CITE EL AMEL,MOULARES,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2110,,CITE ESSOUALMIA,MOULARES,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2110,,CITE KOUCEILA,MOULARES,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2110,,CITE MAROCAIN,MOULARES,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2110,,CITE MODERNE,MOULARES,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2110,,CITE OKBA IBN NAFAA,MOULARES,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2110,,CITE SPROLS,MOULARES,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2110,,MOULARES,MOULARES,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2110,,TABEDIT,MOULARES,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2111,,CITE BAB ETTOUB,EL KSAR,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2111,,CITE BATIMENTS,EL KSAR,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2111,,CITE BEN DOULA,EL KSAR,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2111,,CITE BEN ISSAOUI,EL KSAR,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2111,,CITE BEN SLIMENE,EL KSAR,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2111,,CITE BOURANENE,EL KSAR,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2111,,CITE DE LA GARE,EL KSAR,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2111,,CITE DES CADRES,EL KSAR,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2111,,CITE ECOLE,EL KSAR,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2111,,CITE EL AJAMA,EL KSAR,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2111,,CITE EL KAOUAFEL,EL KSAR,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2111,,CITE EL KHIL,EL KSAR,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2111,,CITE EL MANCHER,EL KSAR,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2111,,CITE ESSOUANI,EL KSAR,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2111,,CITE RAGOUBA,EL KSAR,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2111,,EL KSAR,EL KSAR,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2111,,GAFSA GARE,EL KSAR,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2111,,OULED CHRAIT,EL KSAR,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2111,,SBAT,EL KSAR,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2112,,SIDI AHMED ZARROUK,GAFSA SUD,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2113,,METLAOUI GARE,METLAOUI,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2114,,OUGLET AHMED,MOULARES,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2114,,SIDI BOUBAKER,MOULARES,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2115,,BELKHIR,BELKHIR,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2115,,BORJ EL HAFFEY,BELKHIR,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2115,,CITE OULED BEL HASSEN,BELKHIR,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2115,,CITE OULED BEN JEDDOU,BELKHIR,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2115,,CITE OULED HMIDA,BELKHIR,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2115,,CITE OULED SAAD,BELKHIR,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2115,,OULED EL HAJ,BELKHIR,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2116,,EL ARARIA,SNED,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2116,,JEDIDA,SNED,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2116,,OUM EL ALEG,SNED,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2116,,ZANNOUCHE,SNED,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2120,,CITE DE LA GARE,REDEYEF,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2120,,CITE DE LA POSTE,REDEYEF,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2120,,CITE DU SOUK,REDEYEF,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2120,,CITE ESSOUAFA,REDEYEF,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2120,,CITE ETTAHRIR,REDEYEF,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2120,,CITE HSOUNA BEN TAHAR,REDEYEF,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2120,,CITE OULED BOU OUNE,REDEYEF,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2120,,CITE OULED MAJED,REDEYEF,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2120,,CITE OUVRIERE,REDEYEF,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2120,,CITE SIDI ABDELKADER,REDEYEF,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2120,,CITE SPROLS,REDEYEF,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2120,,CITE TRABELSIA,REDEYEF,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2120,,REDEYEF,REDEYEF,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2121,,LALA,EL KSAR,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2122,,ZOMRA REDEYEF,REDEYEF,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2123,,GAFSA CITE ENNOUR,GAFSA SUD,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2124,,CITE ESSOUROUR,GAFSA SUD,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2125,,BOU OMRANE,EL GUETTAR,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2130,,CITE AOULED RADHOUANE,METLAOUI,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2130,,CITE CENTRALE,METLAOUI,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2130,,CITE DU LABORATOIRE,METLAOUI,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2130,,CITE EL AMEL,METLAOUI,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2130,,CITE ENNASR,METLAOUI,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2130,,CITE ESSAADA 1,METLAOUI,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2130,,CITE ESSAADA 2,METLAOUI,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2130,,CITE ESSAADA OUEST,METLAOUI,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2130,,CITE EUROPEEN,METLAOUI,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2130,,CITE EZZOUHOUR,METLAOUI,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2130,,CITE EZZOUHOUR 1,METLAOUI,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2130,,CITE EZZOUHOUR 2,METLAOUI,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2130,,CITE EZZOUHOUR 3,METLAOUI,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2130,,CITE EZZOUHOUR 4,METLAOUI,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2130,,CITE IBN KHALDOUN,METLAOUI,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2130,,CITE MODERNE,METLAOUI,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2130,,CITE PRESIDENTIELLE,METLAOUI,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2130,,CITE THELJA,METLAOUI,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2130,,METLAOUI,METLAOUI,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2130,,RICHET ENNAAM,METLAOUI,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2131,,CITE DHEBEBNIA 1,SIDI AICH,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2131,,CITE DHEBEBNIA 2,SIDI AICH,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2131,,CITE DU LYCEE,SIDI AICH,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2131,,CITE ECOLE,SIDI AICH,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2131,,CITE LOGEMENT POPULAIRE,SIDI AICH,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2131,,EL GARIA,SIDI AICH,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2131,,SIDI AICH,SIDI AICH,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2131,,SIDI AICH EST,SIDI AICH,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2132,,CITE EL MAGROUN,METLAOUI,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2132,,EL KAINA,METLAOUI,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2132,,METLAOUI MINES,METLAOUI,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2133,,GAFSA CITE DES JEUNES,GAFSA SUD,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2134,,EL MZIRAA,METLAOUI,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2134,,METLAOUI THALJA,METLAOUI,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2135,,BATEN ZAMMOUR,BELKHIR,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2135,,BOU BLEL,BELKHIR,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2135,,BOUKOU,BELKHIR,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2135,,HAOUEL EL OUED,BELKHIR,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2135,,JEBILET EL OUST,BELKHIR,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2135,,OULED ZAIED,BELKHIR,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2139,,EL AKTEB,BELKHIR,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2139,,EL AYAICHA,BELKHIR,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2139,,EZZITOUNA,BELKHIR,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2139,,JEBEL AYAICHA,BELKHIR,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2140,,REDEYEF GARE,REDEYEF,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2141,,MENZEL MIMOUN,GAFSA NORD,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2142,,ENNADHOUR,GAFSA SUD,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2142,,KEF DERBI,GAFSA SUD,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2143,,DOUALY GAFSA,GAFSA SUD,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2145,,OULED BOU SAAD,EL GUETTAR,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2151,,GAFSA AEROPORT,EL KSAR,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2161,,MOULARES GARE,MOULARES,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2169,,ERRAGOUBA,EL KSAR,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2170,,CITE DES JEUNES,EL MDHILLA,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2170,,CITE ENNACIM,EL MDHILLA,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2170,,CITE ESSAADA,EL MDHILLA,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2170,,CITE OUEST,EL MDHILLA,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2170,,CITE OUVRIERE 2,EL MDHILLA,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2170,,CITE STADE OUVRIERE EST,EL MDHILLA,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
2170,,JEBEL MDHILLA,EL MDHILLA,GAFSA,SUD OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
